timestamp,signal_timestamp,entry_timestamp,exit_timestamp,signal,direction,score,reasons,entry,exit,pnl,outcome,duration_bars,duration_minutes,mfe_r,mae_r,rr_realized,rr_model,exit_reason,drawdown,volume_z,delta_z,cvd_slope_z,cvd_condition,delta_condition,buy_sell_ratio,big_trade,vwap,distance_to_poc,absorption,absorption_score,target_price,target_r
2026-06-18 01:40:00+00:00,2026-06-18 01:40:00+00:00,2026-06-18 01:45:00+00:00,2026-06-18 02:45:00+00:00,direction,direction,score,reasons,64585.7,64747.164249999994,-49.999999999999154,LOSS,13,60.0,0.8769743147476828,1.0175627112503414,-0.9999999999999831,1.25,stop_loss,0.5,-0.6270596109033261,0.1453719853520114,0.14537198535201146,NEUTRAL,NEUTRAL,1.1352682910480276,False,64605.56025927835,-0.0003074078949032525,NONE,0.0,64383.869687499995,1.25
2026-06-18 03:00:00+00:00,2026-06-18 03:00:00+00:00,2026-06-18 03:05:00+00:00,2026-06-18 03:20:00+00:00,direction,direction,score,reasons,64553.1,64351.3715625,62.18750000000054,WIN,4,15.0,1.2584988172527645,0.2521954793805681,1.250000000000011,1.25,take_profit,0.5,2.10464120034371,-1.414307517443495,-1.4143075174434947,DOWN,SELL,0.5638794777195649,False,64602.6846888791,-0.0007690808689820566,NONE,0.0,64351.3715625,1.25
2026-06-18 03:35:00+00:00,2026-06-18 03:35:00+00:00,2026-06-18 03:40:00+00:00,2026-06-18 04:05:00+00:00,direction,direction,score,reasons,64297.5,64096.5703125,62.57617187499999,WIN,6,25.0,1.4961701465842372,0.5188382129942934,1.25,1.25,take_profit,0.5,0.6505436919231772,-0.47484224833174327,-0.4748422483317433,NEUTRAL,NEUTRAL,0.646248336096775,False,64557.041723818205,-0.004018798211481227,NONE,0.0,64096.5703125,1.25
2026-06-18 04:20:00+00:00,2026-06-18 04:20:00+00:00,2026-06-18 04:25:00+00:00,2026-06-18 05:00:00+00:00,direction,direction,score,reasons,63952.4,63752.54875,62.96727294921866,WIN,8,35.0,1.6656138002639644,0.2977214303137868,1.2499999999999982,1.25,take_profit,0.5,0.41090109161070887,1.5621320852060157,1.5621320852060157,UP,BUY,1.900278681367738,False,64356.67965972333,-0.0059453882819531555,NONE,0.0,63752.54875,1.25
2026-06-18 05:15:00+00:00,2026-06-18 05:15:00+00:00,2026-06-18 05:20:00+00:00,2026-06-18 06:45:00+00:00,direction,direction,score,reasons,63932.3,64092.130750000004,-50.688654724121406,LOSS,18,85.0,0.7570508178182233,1.0348446716291713,-1.000000000000006,1.25,stop_loss,0.5,-0.47761950792660157,0.6247969760595191,0.6247969760595188,UP,NEUTRAL,1.5443781073609637,False,64226.30347208999,-0.0031956633028756352,NONE,0.0,63732.5115625,1.25
2026-06-18 07:00:00+00:00,2026-06-18 07:00:00+00:00,2026-06-18 07:05:00+00:00,2026-06-18 07:20:00+00:00,direction,direction,score,reasons,64060.2,64220.3505,-50.43521145050156,LOSS,4,15.0,0.4676850837180913,1.046515621243804,-1.000000000000021,1.25,stop_loss,0.9975000000000128,-0.06227634659293878,-1.7175039196510447,-1.7175039196510438,DOWN,SELL,0.36721350347335047,False,64177.99068926213,0.0008056816085141418,NONE,0.0,63860.011875,1.25
2026-06-18 07:35:00+00:00,2026-06-18 07:35:00+00:00,2026-06-18 07:40:00+00:00,2026-06-18 08:05:00+00:00,direction,direction,score,reasons,64421.8,64582.8545,-50.183035393247465,LOSS,6,25.0,0.45077908409889705,1.3020437181202453,-0.9999999999999897,1.25,stop_loss,1.4925125000000063,2.4660090191055297,1.8087801926810199,1.8087801926810199,UP,BUY,1.933130626955993,False,64181.291692534505,0.0065346493003572296,NONE,0.0,64220.481875000005,1.25
2026-06-18 08:20:00+00:00,2026-06-18 08:20:00+00:00,2026-06-18 08:25:00+00:00,2026-06-18 09:00:00+00:00,direction,direction,score,reasons,64545.0,64343.296875,62.41515027035218,WIN,8,35.0,1.5821519869858418,0.19149430629794068,1.25,1.25,take_profit,1.4925125000000063,-0.9646066733010534,-0.30848170897179084,-0.30848170897179084,NEUTRAL,NEUTRAL,1.1237419960669301,False,64217.68089718653,0.00709706330817191,NONE,0.0,64343.296875,1.25
2026-06-18 09:15:00+00:00,2026-06-18 09:15:00+00:00,2026-06-18 09:20:00+00:00,2026-06-18 09:25:00+00:00,direction,direction,score,reasons,64442.2,64240.818125,62.80524495954161,WIN,2,5.0,1.4729478509423677,0.0,1.2499999999999944,1.25,take_profit,1.4925125000000063,-0.8328360949778876,0.9011173718637168,0.9011173718637165,UP,NEUTRAL,2.384216139353004,False,64234.99812810418,0.003032114065831701,NONE,0.0,64240.818125,1.25
2026-06-18 09:40:00+00:00,2026-06-18 09:40:00+00:00,2026-06-18 09:45:00+00:00,2026-06-18 10:05:00+00:00,direction,direction,score,reasons,64257.5,64056.6953125,63.19777774053902,WIN,5,20.0,1.5462786445162133,0.2502431622767589,1.25,1.25,take_profit,1.4925125000000063,-1.184916525835413,0.21387045097045107,0.21387045097045124,NEUTRAL,NEUTRAL,0.9978925337557956,False,64236.4161185344,-0.00022091528215263204,NONE,0.0,64056.6953125,1.25
