timestamp,signal_timestamp,entry_timestamp,exit_timestamp,signal,direction,score,reasons,entry,exit,pnl,outcome,duration_bars,duration_minutes,mfe_r,mae_r,rr_realized,rr_model,exit_reason,drawdown,volume_z,delta_z,cvd_slope_z,cvd_condition,delta_condition,buy_sell_ratio,big_trade,vwap,distance_to_poc,target_price,target_r
2026-03-01 13:50:00+00:00,2026-03-01 13:50:00+00:00,2026-03-01 13:55:00+00:00,2026-03-01 13:55:00+00:00,LONG,LONG,4.0,"{""relative_volume"":""HIGH"",""delta"":""BUY"",""cvd"":""UP"",""vwap"":""LONG_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",67114.9,66947.11275,-47.555506523286894,LOSS,1,5,0.46249044548978435,1.6073926952137132,-0.999999999999964,2.0,stop_loss,5.364542018655666,6.7016895837832795,5.745333909522948,3.523890875659189,UP,BUY,1.4069770433834898,False,67033.41682377424,0.002489950055725457,67450.4745,2.0
2026-03-01 14:20:00+00:00,2026-03-01 14:20:00+00:00,2026-03-01 14:25:00+00:00,2026-03-01 15:10:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66869.4,67036.5735,-47.31772899067342,LOSS,10,50,0.9959712514244184,1.3447107346559288,-1.0000000000000266,2.0,stop_loss,5.8377193085623915,0.7819803394666984,-2.031564278195101,-0.763740635623393,DOWN,SELL,0.5526612691016318,False,67029.98281344492,-0.0011707522424308553,66535.053,2.0
2026-03-01 15:15:00+00:00,2026-03-01 15:15:00+00:00,2026-03-01 15:20:00+00:00,2026-03-01 15:55:00+00:00,LONG,LONG,4.25,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""LONG_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",67082.8,66915.09300000001,-47.081140345717365,LOSS,8,40,0.8061678999683798,1.8639651296606927,-0.9999999999999694,2.0,stop_loss,6.308530712019565,0.6106054516907067,1.3237388436328543,1.122490162709704,UP,BUY,1.6291458968745858,False,67026.09198223153,0.002014115391724897,67418.214,2.0
2026-03-01 15:55:00+00:00,2026-03-01 15:55:00+00:00,2026-03-01 16:00:00+00:00,2026-03-01 16:00:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66810.8,66977.827,-46.84573464399074,LOSS,1,5,0.9567315463967077,1.0513270309590141,-1.000000000000011,2.0,stop_loss,6.776988058459466,0.8436391263055061,-1.9558615593660726,-1.24545125256661,DOWN,SELL,0.5825759668064716,False,67026.11174924587,-0.0020488828153531627,66476.746,2.0
2026-03-01 16:45:00+00:00,2026-03-01 16:45:00+00:00,2026-03-01 16:50:00+00:00,2026-03-01 17:15:00+00:00,SHORT,SHORT,-3.75,"{""relative_volume"":""HIGH"",""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66061.5,65731.1925,93.22301194153923,WIN,6,30,2.3020972881330097,0.9015841299394908,1.9999999999999716,2.0,take_profit,6.776988058459466,3.961880752263531,-5.03888809279639,-3.5677389840873146,DOWN,SELL,0.5682267346067772,False,66991.87368488095,-0.013053473323887529,65731.1925,2.0
2026-03-01 17:45:00+00:00,2026-03-01 17:45:00+00:00,2026-03-01 17:50:00+00:00,2026-03-01 18:00:00+00:00,LONG,LONG,3.75,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66013.3,66343.3665,94.15524206095617,WIN,3,15,2.83942781227414,0.4138559956857355,2.000000000000005,2.0,take_profit,6.776988058459466,-0.06050337536204195,1.1439240384997507,0.7261057124149084,UP,BUY,2.363884653281732,False,66905.75697701173,-0.01425751199631983,66343.3665,2.0
2026-03-01 18:00:00+00:00,2026-03-01 18:00:00+00:00,2026-03-01 18:05:00+00:00,2026-03-01 19:05:00+00:00,LONG,LONG,4.25,"{""relative_volume"":""HIGH"",""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66361.0,66195.0975,-47.54839724078175,LOSS,13,65,1.7781528307288919,1.4508521571404716,-0.9999999999999789,2.0,stop_loss,6.776988058459466,1.1135864633855066,2.213728268645067,1.0493595654668346,UP,BUY,1.9302411720521981,False,66891.70006581479,-0.008958490305404803,66692.805,2.0
2026-03-01 19:10:00+00:00,2026-03-01 19:10:00+00:00,2026-03-01 19:15:00+00:00,2026-03-01 20:05:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66041.1,65710.89450000001,94.62131050915664,WIN,11,55,3.063546791316334,0.33615430391074647,1.9999999999999778,2.0,take_profit,6.776988058459466,-0.05580943565357774,-1.417566891751031,-0.7466914111291825,DOWN,SELL,0.24607058029514453,False,66867.36656646593,-0.0027988252769865153,65710.89450000001,2.0
2026-03-01 19:40:00+00:00,2026-03-01 19:40:00+00:00,2026-03-01 19:45:00+00:00,2026-03-01 19:55:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65793.3,65957.78325000001,-47.78376180712601,LOSS,3,15,0.07356372153399098,1.1259505147180464,-1.000000000000029,2.0,stop_loss,6.776988058459466,0.5816538114665579,-2.7883087098773367,-0.987523716825482,DOWN,SELL,0.17552130198349045,False,66850.64595706896,-0.006575707556848449,65464.3335,2.0
2026-03-01 20:10:00+00:00,2026-03-01 20:10:00+00:00,2026-03-01 20:15:00+00:00,2026-03-01 20:30:00+00:00,SHORT,SHORT,-3.75,"{""relative_volume"":""HIGH"",""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65420.4,65093.298,95.08968599617768,WIN,4,20,2.2616798429847655,0.9146993904042074,1.9999999999999933,2.0,take_profit,6.776988058459466,1.8672392333116856,-1.8095503878165125,-0.9969906407946794,DOWN,SELL,0.5950954271368074,False,66814.62466054558,-0.008719820830607426,65093.298,2.0
2026-03-01 21:20:00+00:00,2026-03-01 21:20:00+00:00,2026-03-01 21:25:00+00:00,2026-03-01 22:10:00+00:00,LONG,LONG,3.75,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65570.2,65898.05099999999,96.04058285613836,WIN,10,50,8.039017724515118,0.7631515536020848,1.9999999999999705,2.0,take_profit,6.776988058459466,-0.08995084417276168,1.0553789752152694,1.236605071005565,UP,BUY,1.9943268034613333,False,66736.84106982265,-0.006768106448924908,65898.05099999999,2.0
2026-03-01 22:10:00+00:00,2026-03-01 22:10:00+00:00,2026-03-01 22:15:00+00:00,2026-03-01 22:25:00+00:00,LONG,LONG,4.25,"{""relative_volume"":""HIGH"",""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65975.7,65810.76075,-48.50049434234935,LOSS,3,15,1.1513329907830232,1.4993399084814738,-0.9999999999999747,2.0,stop_loss,6.776988058459466,5.698109946413743,5.892795321865775,3.6305249496367686,UP,BUY,2.4323353027052037,False,66702.90430771872,-0.0015150556344571818,66305.5785,2.0
2026-03-01 23:00:00+00:00,2026-03-01 23:00:00+00:00,2026-03-01 23:05:00+00:00,2026-03-01 23:05:00+00:00,LONG,LONG,4.25,"{""relative_volume"":""HIGH"",""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",65672.7,66001.0635,96.51598374127964,WIN,1,5,2.0148402608694505,0.2101329776299741,2.0000000000000413,2.0,take_profit,6.776988058459466,2.044031981148299,2.3853570940321727,0.7301546542231553,UP,BUY,2.21712065179503,False,66628.79366357144,0.0035258816321952443,66001.0635,2.0
2026-03-02 02:05:00+00:00,2026-03-02 02:05:00+00:00,2026-03-02 02:10:00+00:00,2026-03-02 02:30:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66145.8,66311.1645,-48.74057178934405,LOSS,5,25,1.8341300581442987,1.286854191800555,-0.9999999999999759,2.0,stop_loss,6.776988058459466,0.7598219688946384,-1.5709189781000314,-1.3593943253753724,DOWN,SELL,0.505231387185235,False,66427.61782093406,0.0008434977632710379,65815.071,2.0
2026-03-02 03:35:00+00:00,2026-03-02 03:35:00+00:00,2026-03-02 03:40:00+00:00,2026-03-02 04:10:00+00:00,LONG,LONG,4.25,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""LONG_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66837.5,66670.40625,-48.4968689303985,LOSS,7,35,0.9533570226295293,1.1622218066205174,-1.0,2.0,stop_loss,6.776988058459466,0.8452319799916596,1.1803947928374015,1.0518021176642218,UP,BUY,1.5059891014433568,False,66414.2354404174,0.0047283523471105295,67171.6875,2.0
2026-03-02 04:00:00+00:00,2026-03-02 04:00:00+00:00,2026-03-02 04:05:00+00:00,2026-03-02 04:25:00+00:00,SHORT,SHORT,-3.0,"{""delta"":""SELL"",""cvd"":""DOWN"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66705.2,66871.963,-48.254384585748326,LOSS,5,25,0.4665303454603414,1.300648225325814,-1.0000000000000375,2.0,stop_loss,6.776988058459466,0.6843221916191492,-1.2966465403627723,-0.5855483759690056,DOWN,SELL,0.689372161737308,False,66450.74085749978,0.002344984831290427,66371.674,2.0
2026-03-02 05:00:00+00:00,2026-03-02 05:00:00+00:00,2026-03-02 05:05:00+00:00,2026-03-02 05:40:00+00:00,SHORT,SHORT,-3.75,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66653.4,66820.03349999999,-48.013112662816695,LOSS,8,40,0.8377667155763473,1.8759733186904544,-0.9999999999999777,2.0,stop_loss,6.776988058459466,0.3763409885422094,-1.6292595414871773,-0.6867699172206476,DOWN,SELL,0.5061640810098116,False,66489.32117957616,0.0013552404757154245,66320.13299999999,2.0
2026-03-02 05:40:00+00:00,2026-03-02 05:40:00+00:00,2026-03-02 05:45:00+00:00,2026-03-02 05:55:00+00:00,LONG,LONG,4.25,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""LONG_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66940.0,66772.65,-47.77304709950535,LOSS,3,15,0.02270690170303502,1.7866746340005977,-1.0000000000000349,2.0,stop_loss,6.776988058459466,0.3937482699853268,1.6255090589466061,0.781294642386847,UP,BUY,2.0339071133878477,False,66501.70752214671,0.005205151072874836,67274.7,2.0
2026-03-02 06:15:00+00:00,2026-03-02 06:15:00+00:00,2026-03-02 06:20:00+00:00,2026-03-02 07:05:00+00:00,SHORT,SHORT,-3.75,"{""relative_volume"":""HIGH"",""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66197.1,65866.11450000001,95.06836372801092,WIN,10,50,3.760889827500048,0.5311410922834635,1.9999999999999707,2.0,take_profit,6.776988058459466,2.3571406133594,-2.860700242037169,-1.725692045299307,DOWN,SELL,0.5758815220623557,False,66508.47325512764,-0.007555833177234126,65866.11450000001,2.0
2026-03-02 07:00:00+00:00,2026-03-02 07:00:00+00:00,2026-03-02 07:05:00+00:00,2026-03-02 07:05:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65938.5,65608.8075,96.01904736529377,WIN,1,5,2.20690491897755,0.41371884407438503,2.000000000000028,2.0,take_profit,6.776988058459466,0.7429147071826202,-2.5942723500088656,-0.9653703409146996,DOWN,SELL,0.4080009362890012,False,66473.37999689368,-0.011507296181599156,65608.8075,2.0
2026-03-02 07:35:00+00:00,2026-03-02 07:35:00+00:00,2026-03-02 07:40:00+00:00,2026-03-02 08:00:00+00:00,LONG,LONG,3.75,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65950.0,65785.125,-48.48961891947269,LOSS,5,25,0.24624715693710886,1.2979529946929491,-1.0,2.0,stop_loss,6.776988058459466,0.6452264080669179,2.1329487316834537,0.7980827891209805,UP,BUY,2.222556208082844,False,66374.79271440035,-0.011867246955643427,66279.75,2.0
2026-03-02 08:20:00+00:00,2026-03-02 08:20:00+00:00,2026-03-02 08:25:00+00:00,2026-03-02 08:35:00+00:00,SHORT,SHORT,-3.75,"{""relative_volume"":""HIGH"",""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65734.0,65898.335,-48.247170824877195,LOSS,3,15,0.739951927465274,1.1561748866644355,-1.000000000000039,2.0,stop_loss,6.776988058459466,1.751697950322239,-1.7115195009246924,-0.5673421705690557,DOWN,SELL,0.6059161065245668,False,66328.42303613176,-0.015190673776127766,65405.33,2.0
2026-03-02 08:50:00+00:00,2026-03-02 08:50:00+00:00,2026-03-02 08:55:00+00:00,2026-03-02 09:15:00+00:00,LONG,LONG,4.25,"{""relative_volume"":""HIGH"",""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""NO_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66177.0,66507.885,96.01186994150035,WIN,5,25,2.386327576046076,0.08885262251233565,1.9999999999999682,2.0,take_profit,6.776988058459466,1.410656239277055,2.3162866353580864,1.3917492437593932,UP,BUY,1.9252481122348304,False,66308.89966908224,0.00046334003756595286,66507.885,2.0
2026-03-02 09:10:00+00:00,2026-03-02 09:10:00+00:00,2026-03-02 09:15:00+00:00,2026-03-02 09:20:00+00:00,LONG,LONG,4.0,"{""relative_volume"":""HIGH"",""delta"":""BUY"",""cvd"":""UP"",""vwap"":""LONG_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66361.7,66693.5085,96.97198864091663,WIN,2,10,2.0843347894945605,0.0006027573132771997,1.9999999999999953,2.0,take_profit,6.776988058459466,1.0036375535104864,1.187465557439257,1.985199454187162,UP,BUY,1.453019511163604,False,66307.94753652174,0.0032422741464944458,66693.5085,2.0
2026-03-02 11:55:00+00:00,2026-03-02 11:55:00+00:00,2026-03-02 12:00:00+00:00,2026-03-02 12:15:00+00:00,LONG,LONG,4.25,"{""delta"":""BUY"",""cvd"":""UP"",""aggressive_flow"":""BUY"",""vwap"":""LONG_CONFLUENCE"",""price_vs_poc"":""ABOVE""}",66329.8,66163.9755,-48.97085426366374,LOSS,4,20,0.23699754861315975,1.1331256840817172,-1.0000000000000149,2.0,stop_loss,6.776988058459466,-0.797505607340726,1.033908991903819,0.8885255790118932,UP,BUY,2.487873860669629,False,66299.66580326472,0.0014594662437301155,66661.44900000001,2.0
2026-03-02 12:35:00+00:00,2026-03-02 12:35:00+00:00,2026-03-02 12:40:00+00:00,2026-03-02 13:30:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",66012.7,65682.6365,97.45199998469053,WIN,11,55,2.1977589160873414,0.6010964556819951,2.0000000000000235,2.0,take_profit,6.776988058459466,0.6537041078736193,-1.7542304090358802,-0.783626389925089,DOWN,SELL,0.5679530604978782,False,66295.29274237317,-0.0018835046637417903,65682.6365,2.0
2026-03-02 13:00:00+00:00,2026-03-02 13:00:00+00:00,2026-03-02 13:05:00+00:00,2026-03-02 13:20:00+00:00,SHORT,SHORT,-4.25,"{""delta"":""SELL"",""cvd"":""DOWN"",""aggressive_flow"":""SELL"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65852.2,66016.8305,-49.21325999226795,LOSS,4,20,0.6207841195890015,1.3308591056943024,-0.999999999999996,2.0,stop_loss,6.776988058459466,-0.23697078818329204,-1.1910112282219127,-0.7582060442033637,DOWN,SELL,0.5454651980314039,False,66286.95975576328,-0.00432536778011784,65522.939,2.0
2026-03-02 13:30:00+00:00,2026-03-02 13:30:00+00:00,2026-03-02 13:35:00+00:00,2026-03-02 13:40:00+00:00,SHORT,SHORT,-3.0,"{""relative_volume"":""HIGH"",""delta"":""SELL"",""cvd"":""DOWN"",""vwap"":""SHORT_CONFLUENCE"",""price_vs_poc"":""BELOW""}",65817.1,65488.014500000005,97.93438738461391,WIN,2,10,2.0742329880836614,0.5032126909267552,2.000000000000006,2.0,take_profit,6.776988058459466,1.8782116487700866,-1.1336722185498385,-0.7920596757955857,DOWN,SELL,0.7517917647847713,False,66265.83495447422,-0.006498975950018979,65488.014500000005,2.0
