timestamp,signal_timestamp,entry_timestamp,exit_timestamp,signal,direction,score,reasons,entry,exit,pnl,outcome,duration_bars,duration_minutes,mfe_r,mae_r,rr_realized,rr_model,exit_reason,drawdown,volume_z,delta_z,cvd_slope_z,cvd_condition,delta_condition,buy_sell_ratio,big_trade,vwap,distance_to_poc,absorption,absorption_score,target_price,target_r
2026-06-18 01:40:00+00:00,2026-06-18 01:40:00+00:00,2026-06-18 01:45:00+00:00,2026-06-18 02:45:00+00:00,direction,direction,score,reasons,64585.7,64747.164249999994,-49.999999999999154,LOSS,13,60.0,0.8769743147476828,1.0175627112503414,-0.9999999999999831,1.0,stop_loss,0.5,-0.6270596109033261,0.1453719853520114,0.14537198535201146,NEUTRAL,NEUTRAL,1.1352682910480276,False,64605.56025927835,-0.0003074078949032525,NONE,0.0,64424.23575,1.0
2026-06-18 03:00:00+00:00,2026-06-18 03:00:00+00:00,2026-06-18 03:05:00+00:00,2026-06-18 03:20:00+00:00,direction,direction,score,reasons,64553.1,64391.71725,49.74999999999908,WIN,4,15.0,1.2584988172527645,0.2521954793805681,0.9999999999999817,1.0,take_profit,0.5,2.10464120034371,-1.414307517443495,-1.4143075174434947,DOWN,SELL,0.5638794777195649,False,64602.6846888791,-0.0007690808689820566,NONE,0.0,64391.71725,1.0
2026-06-18 03:35:00+00:00,2026-06-18 03:35:00+00:00,2026-06-18 03:40:00+00:00,2026-06-18 04:05:00+00:00,direction,direction,score,reasons,64297.5,64136.75625,49.99875000000045,WIN,6,25.0,1.4961701465842372,0.5188382129942934,1.000000000000009,1.0,take_profit,0.5,0.6505436919231772,-0.47484224833174327,-0.4748422483317433,NEUTRAL,NEUTRAL,0.646248336096775,False,64557.041723818205,-0.004018798211481227,NONE,0.0,64136.75625,1.0
2026-06-18 04:20:00+00:00,2026-06-18 04:20:00+00:00,2026-06-18 04:25:00+00:00,2026-06-18 05:00:00+00:00,direction,direction,score,reasons,63952.4,63792.519,50.24874375000038,WIN,8,35.0,1.6656138002639644,0.2977214303137868,1.0000000000000075,1.0,take_profit,0.5,0.41090109161070887,1.5621320852060157,1.5621320852060157,UP,BUY,1.900278681367738,False,64356.67965972333,-0.0059453882819531555,NONE,0.0,63792.519,1.0
2026-06-18 05:15:00+00:00,2026-06-18 05:15:00+00:00,2026-06-18 05:20:00+00:00,2026-06-18 06:45:00+00:00,direction,direction,score,reasons,63932.3,64092.130750000004,-50.499987468750305,LOSS,18,85.0,0.7570508178182233,1.0348446716291713,-1.000000000000006,1.0,stop_loss,0.5000000000000098,-0.47761950792660157,0.6247969760595191,0.6247969760595188,UP,NEUTRAL,1.5443781073609637,False,64226.30347208999,-0.0031956633028756352,NONE,0.0,63772.46925,1.0
2026-06-18 07:00:00+00:00,2026-06-18 07:00:00+00:00,2026-06-18 07:05:00+00:00,2026-06-18 07:20:00+00:00,direction,direction,score,reasons,64060.2,64220.3505,-50.24748753140731,LOSS,4,15.0,0.4676850837180913,1.046515621243804,-1.0000000000000213,1.0,stop_loss,0.9975000000000211,-0.06227634659293878,-1.7175039196510447,-1.7175039196510438,DOWN,SELL,0.36721350347335047,False,64177.99068926213,0.0008056816085141418,NONE,0.0,63900.049499999994,1.0
2026-06-18 07:35:00+00:00,2026-06-18 07:35:00+00:00,2026-06-18 07:40:00+00:00,2026-06-18 08:05:00+00:00,direction,direction,score,reasons,64421.8,64582.8545,-49.99625009374869,LOSS,6,25.0,0.45077908409889705,1.3020437181202453,-0.9999999999999898,1.0,stop_loss,1.4925125000000194,2.4660090191055297,1.8087801926810199,1.8087801926810199,UP,BUY,1.933130626955993,False,64181.291692534505,0.0065346493003572296,NONE,0.0,64260.745500000005,1.0
2026-06-18 08:20:00+00:00,2026-06-18 08:20:00+00:00,2026-06-18 08:25:00+00:00,2026-06-18 08:55:00+00:00,direction,direction,score,reasons,64545.0,64383.6375,49.74626884328136,WIN,7,30.0,1.2084592145015105,0.19149430629794068,1.0000000000000178,1.0,take_profit,1.4925125000000194,-0.9646066733010534,-0.30848170897179084,-0.30848170897179084,NEUTRAL,NEUTRAL,1.1237419960669301,False,64217.68089718653,0.00709706330817191,NONE,0.0,64383.6375,1.0
2026-06-18 09:10:00+00:00,2026-06-18 09:10:00+00:00,2026-06-18 09:15:00+00:00,2026-06-18 09:30:00+00:00,direction,direction,score,reasons,64361.7,64200.79575,49.99500018749674,WIN,4,15.0,1.1342149135277657,0.5487735718603015,0.9999999999999976,1.0,take_profit,1.4925125000000194,-0.7691434132396515,-0.009150883476271347,-0.009150883476271495,NEUTRAL,NEUTRAL,0.957465873207146,False,64233.913265937685,0.001938479992828424,NONE,0.0,64200.79575,1.0
2026-06-18 09:45:00+00:00,2026-06-18 09:45:00+00:00,2026-06-18 09:50:00+00:00,2026-06-18 10:05:00+00:00,direction,direction,score,reasons,64240.2,64079.5995,50.2449751884345,WIN,4,15.0,1.4389743493949183,0.09838076469253154,1.000000000000003,1.0,take_profit,1.4925125000000194,-1.2233063011429364,0.5004277504577095,0.5004277504577103,UP,NEUTRAL,0.8981791155704199,False,64236.477688055646,-0.0005737835964793999,NONE,0.0,64079.5995,1.0
